time/s	Ewe/V	<I>/mA	
2.510699936574383E+001	2.4596760E-001	2.152263022866099E-001
2.511449936555437E+001	2.4607250E-001	1.210450186766683E-001
2.512199936536490E+001	2.4604392E-001	1.159115462563931E-002
2.513449936504912E+001	2.4652416E-001	3.637102969999741E-001
2.514699936473335E+001	2.4675003E-001	1.490448677539826E-001
2.515199936460704E+001	2.4684545E-001	1.235904962290078E-001
2.515699936448073E+001	2.4695995E-001	1.032269951701165E-001
2.516199936435441E+001	2.4701720E-001	2.610442049242556E-001
2.516699936422810E+001	2.4734163E-001	2.686376561410719E-002
2.517199936410179E+001	2.4722712E-001	4.595885724760587E-001
2.517699936397548E+001	2.4737979E-001	3.221348321903488E-001
2.518199936384917E+001	2.4732254E-001	3.781345034111290E-001
2.518699936372286E+001	2.4751338E-001	3.934072137344629E-001
2.519949936340709E+001	2.4782185E-001	2.737714347708955E-001
2.521199936309131E+001	2.4797139E-001	4.494068539608271E-001
2.521949936290184E+001	2.4816218E-001	5.435880018211883E-001
2.522699936271238E+001	2.4837215E-001	1.897719431854785E-001
2.523449936252291E+001	2.4849613E-001	1.974081904906768E-001
2.524199936233344E+001	2.4865840E-001	1.159110526554286E-002
2.525199936208082E+001	2.4878718E-001	3.094075600360522E-001
2.526199936182820E+001	2.4915460E-001	2.152263545989990E-001
2.526949936163874E+001	2.4909727E-001	4.035888633830460E-001
2.527699936144927E+001	2.4940269E-001	3.781345310155295E-001
2.529199936107034E+001	2.4963640E-001	5.225881389027922E-001
2.530949936062825E+001	2.4989881E-001	1.159541846020142E-001
2.531699936043879E+001	2.5007063E-001	3.424982930161056E-001
2.532199936031247E+001	2.5029963E-001	2.610442930459976E-001
2.532699936018616E+001	2.5045231E-001	4.901339411735535E-001
2.533199936005985E+001	2.5022328E-001	4.290433443523938E-001
2.533699935993354E+001	2.5043321E-001	3.577709729410707E-001
2.534199935980723E+001	2.5058588E-001	3.221348202694208E-001
2.534699935968092E+001	2.5077674E-001	4.850429612863808E-001
2.535199935955461E+001	2.5081488E-001	1.032269627321509E-001
2.535699935942830E+001	2.5091031E-001	4.443159985542298E-001
2.536199935930199E+001	2.5098664E-001	3.984980797767639E-001
2.536699935917568E+001	2.5110114E-001	2.101354187726974E-001
2.538199935879675E+001	2.5140879E-001	3.615891134727276E-001
2.540449935822835E+001	2.5193441E-001	1.609235635601594E-001
2.541699935791257E+001	2.5203624E-001	5.766788644529877E-001
2.542219935778121E+001	2.5237978E-001	3.193936216591204E-001
2.542719935765490E+001	2.5245610E-001	4.392250597942615E-001
2.543719935740228E+001	2.5244650E-001	4.761338692600834E-001
2.544719935714966E+001	2.5276145E-001	3.424983406532549E-001
2.545969935683388E+001	2.5297129E-001	2.669835762772710E-001
2.547219935651810E+001	2.5318128E-001	3.781345445849000E-001
2.547719935639179E+001	2.5335303E-001	2.814077496528622E-001
2.548219935626548E+001	2.5352481E-001	1.286813636031001E-001
2.548719935613917E+001	2.5348663E-001	4.544977349508548E-001
2.549219935601286E+001	2.5352481E-001	-2.404504814185203E-002
2.549969935582340E+001	2.5371557E-001	3.832252994878207E-001
2.550719935563393E+001	2.5396374E-001	2.864986622333527E-001
2.551969935531815E+001	2.5414816E-001	4.018919222336250E-001
2.553219935500238E+001	2.5440267E-001	3.170439332723616E-001
2.553719935487607E+001	2.5455531E-001	4.086798262596121E-001
2.554219935474976E+001	2.5465074E-001	5.461335725057870E-001
2.554719935462344E+001	2.5476524E-001	6.224967349041250E-001
2.555219935449713E+001	2.5486067E-001	2.355898380745201E-001
2.555969935430767E+001	2.5492740E-001	1.541357431514188E-001
2.556719935411820E+001	2.5505149E-001	3.628618813492350E-001
2.557219935399189E+001	2.5512785E-001	3.526801329851148E-001
2.557719935386558E+001	2.5537592E-001	1.032269803620874E-001
2.558969935354980E+001	2.5550947E-001	5.045580210909240E-001
2.560219935323403E+001	2.5571942E-001	3.374074592534448E-001
2.560719935310772E+001	2.5585303E-001	2.915895003080368E-001
2.561219935298141E+001	2.5594845E-001	4.137706524133677E-001
2.562469935266563E+001	2.5627282E-001	4.061343404712776E-001
2.563719935234985E+001	2.5634921E-001	5.003156120982020E-001
2.564219935222354E+001	2.5640646E-001	2.254081107117234E-001
2.564719935209723E+001	2.5657821E-001	6.377694064844395E-001
2.565469935190777E+001	2.5685486E-001	4.544976452225793E-001
2.566219935171830E+001	2.5703621E-001	5.155882829893380E-001
2.567719935133937E+001	2.5731763E-001	3.755890133336653E-001
2.569219935096044E+001	2.5770417E-001	5.308609122969203E-001
2.569719935083413E+001	2.5766599E-001	4.952247578836966E-001
2.570219935070782E+001	2.5764692E-001	3.017712856270371E-001
2.570719935058150E+001	2.5778049E-001	3.781345041468738E-001
2.571219935045519E+001	2.5814310E-001	6.275876892078660E-001
2.571719935032888E+001	2.5818124E-001	6.174059421289710E-001
2.573219934994995E+001	2.5839588E-001	3.724072172085284E-001
2.574969934950786E+001	2.5881094E-001	3.730435414286317E-001
2.575719934931840E+001	2.5883010E-001	4.035889209248126E-001
2.576969934900262E+001	2.5916082E-001	4.426189662562680E-001
2.578219934868685E+001	2.5955528E-001	4.239524467196318E-001
2.579219934843422E+001	2.5951704E-001	3.781344315945181E-001
2.580219934818160E+001	2.5972703E-001	5.231814642436794E-002
2.581469934786583E+001	2.6001960E-001	5.130427551300571E-001
2.582719934755005E+001	2.6029956E-001	4.952247984614222E-001
2.583219934742374E+001	2.6035681E-001	5.054065508581695E-001
2.583719934729743E+001	2.6050949E-001	8.006775814760463E-001
2.584469934710796E+001	2.6057622E-001	4.392249811626967E-001
2.585219934691850E+001	2.6073849E-001	6.683146923780441E-001
2.585719934679219E+001	2.6081482E-001	4.494068666175006E-001
2.586219934666588E+001	2.6113924E-001	2.966804261412470E-001
2.587219934641325E+001	2.6118213E-001	5.168608895037288E-001
2.588219934616063E+001	2.6136824E-001	3.679527372121809E-001
2.588719934603432E+001	2.6146367E-001	6.275876814126966E-001
2.589219934590801E+001	2.6176903E-001	5.308609563577917E-001
2.589719934578170E+001	2.6173085E-001	4.443159932363776E-001
2.590219934565539E+001	2.6182628E-001	6.530420619714992E-001
2.591469934533961E+001	2.6211566E-001	3.221347617078555E-001
2.592719934502384E+001	2.6236060E-001	6.072241223789732E-001
2.594219934464491E+001	2.6254418E-001	5.054064420331252E-001
2.596719934401335E+001	2.6309046E-001	4.519522107276108E-001
2.598219934363442E+001	2.6356289E-001	5.614062089193608E-001
2.598719934350811E+001	2.6350564E-001	4.544977206457403E-001
2.599469934331864E+001	2.6361054E-001	6.683145550591885E-001
2.600219934312918E+001	2.6390639E-001	1.999536515679212E-001
2.601719934275025E+001	2.6401129E-001	5.467698080860997E-001
2.603469934230816E+001	2.6447886E-001	5.817696014512315E-001
2.604219934211869E+001	2.6463160E-001	3.119530380237848E-001
2.604719934199238E+001	2.6470792E-001	3.577710146177555E-001
2.605219934186607E+001	2.6487967E-001	2.355898881889880E-001
2.606219934161345E+001	2.6503703E-001	4.748611439205700E-001
2.607219934136083E+001	2.6516593E-001	4.443159611430021E-001
2.607719934123452E+001	2.6526135E-001	7.141326988209009E-001
2.608219934110821E+001	2.6552853E-001	5.970423800218850E-001
2.608719934098190E+001	2.6562396E-001	6.174059075582754E-001
2.609219934085559E+001	2.6558578E-001	8.770407873392099E-001
2.609719934072928E+001	2.6564303E-001	5.919514728523794E-001
2.610219934060297E+001	2.6575753E-001	4.646795132104304E-001
2.610719934047665E+001	2.6587203E-001	6.224967670906327E-001
2.611219934035034E+001	2.6610103E-001	6.835873938072456E-001
2.611719934022403E+001	2.6610103E-001	6.326785570383073E-001
2.612219934009772E+001	2.6598653E-001	6.021332854963832E-001
2.613219933984510E+001	2.6643494E-001	5.117700248165029E-001
2.614219933959248E+001	2.6671171E-001	2.814077974297104E-001
2.615719933921355E+001	2.6688576E-001	7.179506836249505E-001
2.618219933858200E+001	2.6737720E-001	5.601333478919690E-001
2.620719933795044E+001	2.6791155E-001	6.689509643835470E-001
2.622469933750835E+001	2.6819065E-001	7.446777916420224E-001
2.623219933731889E+001	2.6823843E-001	5.614062077272672E-001
2.624719933693996E+001	2.6869637E-001	5.614061315427517E-001
2.626219933656103E+001	2.6905903E-001	6.988600421883167E-001
2.626719933643471E+001	2.6905903E-001	9.432222932577128E-001
2.627969933611894E+001	2.6928163E-001	6.767994337094354E-001
2.629219933580316E+001	2.6976514E-001	7.344961429107926E-001
2.629719933567685E+001	2.6961246E-001	6.632237799372529E-001
2.630219933555054E+001	2.6966971E-001	5.817697703838345E-001
2.630719933542423E+001	2.6968881E-001	6.021332712378353E-001
2.631219933529792E+001	2.7008957E-001	7.854049915075292E-001
2.632719933491899E+001	2.7027076E-001	6.880417345056769E-001
2.635219933428743E+001	2.7080274E-001	8.013138493814012E-001
2.637469933371904E+001	2.7128863E-001	7.098901954572643E-001
2.638719933340326E+001	2.7144453E-001	7.090417748689651E-001
2.639469933321379E+001	2.7161619E-001	5.970422834623577E-001
2.640219933302433E+001	2.7184528E-001	8.210411334503434E-001
2.641719933264540E+001	2.7207419E-001	7.796776089980284E-001
2.644219933201384E+001	2.7263001E-001	6.835872084612475E-001
2.645719933163491E+001	2.7289489E-001	6.835873640049250E-001
2.646219933150860E+001	2.7291396E-001	9.228587830532335E-001
2.647719933112967E+001	2.7332896E-001	9.292221942031738E-001
2.649219933075074E+001	2.7356282E-001	9.788584489095946E-001
2.649719933062443E+001	2.7369642E-001	8.261320233345018E-001
2.650969933030865E+001	2.7395397E-001	9.143738632788905E-001
2.652219932999287E+001	2.7411625E-001	8.566772878635676E-001
2.653469932967710E+001	2.7437380E-001	8.371621639405689E-001
2.654719932936132E+001	2.7466968E-001	2.864986384846269E-001
2.655219932923501E+001	2.7465060E-001	8.414046532381327E-001
2.655719932910870E+001	2.7478418E-001	7.344961858261367E-001
2.656719932885608E+001	2.7510378E-001	8.859496400970954E-001
2.657719932860346E+001	2.7510861E-001	7.141326708067206E-001
2.659219932822452E+001	2.7561426E-001	6.441329333966159E-001
2.660969932778244E+001	2.7603412E-001	8.312226981855932E-001
2.661719932759297E+001	2.7610096E-001	7.854049689043308E-001
2.663219932721404E+001	2.7636090E-001	6.504965369740976E-001
2.665219932670880E+001	2.7681655E-001	8.541317504644406E-001
2.666219932645618E+001	2.7705517E-001	8.719499671459199E-001
2.667219932620355E+001	2.7717915E-001	9.330403723637577E-001
2.668219932595093E+001	2.7751318E-001	9.788584405183780E-001
2.669219932569831E+001	2.7757987E-001	9.126767907524460E-001
2.670219932544569E+001	2.7789485E-001	7.141327011585226E-001
2.671219932519307E+001	2.7797115E-001	9.763127811369490E-001
2.672219932494045E+001	2.7812386E-001	1.085766890645028E+000
2.673719932456152E+001	2.7848876E-001	9.196767417085336E-001
2.676219932392996E+001	2.7897298E-001	9.852217820752376E-001
2.677969932348788E+001	2.7944058E-001	9.483129433030251E-001
2.678719932329841E+001	2.7942157E-001	1.039949042247608E+000
2.680219932291948E+001	2.7986518E-001	9.858582439424950E-001
2.682719932228792E+001	2.8027308E-001	1.002403576079519E+000
2.684219932190899E+001	2.8054750E-001	1.024676285479217E+000
2.684719932178268E+001	2.8064293E-001	1.080676100254058E+000
2.685469932159322E+001	2.8075737E-001	9.890400956245102E-001
2.686219932140375E+001	2.8096735E-001	1.101039528846741E+000
2.687719932102482E+001	2.8132030E-001	1.157039022600509E+000
2.689969932045642E+001	2.8166702E-001	1.113766631755659E+000
2.691219932014064E+001	2.8209329E-001	1.167220947742462E+000
2.692719931976171E+001	2.8228882E-001	1.034857855892042E+000
2.695219931913016E+001	2.8275397E-001	1.069221283355732E+000
2.697219931862492E+001	2.8313327E-001	1.097221251910084E+000
2.698219931837230E+001	2.8339100E-001	1.345401830123738E+000
2.699719931799336E+001	2.8378451E-001	1.055857786436103E+000
2.702219931736181E+001	2.8419244E-001	1.187584273391403E+000
2.703719931698288E+001	2.8461236E-001	1.233402499556541E+000
2.704219931685657E+001	2.8459328E-001	1.014494561599566E+000
2.705219931660395E+001	2.8472680E-001	1.139220973053014E+000
2.706219931635133E+001	2.8499404E-001	1.060312507795170E+000
2.706719931622501E+001	2.8508946E-001	1.009403688954189E+000
2.707219931609870E+001	2.8499404E-001	9.941311013698568E-001
2.708719931571977E+001	2.8559750E-001	1.060312352676416E+000
2.711219931508822E+001	2.8599823E-001	1.136039170763684E+000
2.713719931445667E+001	2.8649440E-001	1.245493015378013E+000
2.715469931401458E+001	2.8693098E-001	1.129039174020289E+000
2.716219931382511E+001	2.8697875E-001	9.432222492434086E-001
2.717719931344618E+001	2.8736037E-001	1.296401904750383E+000
2.720219931281463E+001	2.8783742E-001	1.334583481232393E+000
2.722219931230939E+001	2.8815711E-001	1.095948454812175E+000
2.723219931205676E+001	2.8848639E-001	9.534040266741055E-001
2.724719931167783E+001	2.8866282E-001	1.319947162456806E+000
2.727219931104628E+001	2.8916138E-001	1.202220595384716E+000
2.728969931060419E+001	2.8941187E-001	1.261401973515742E+000
2.729719931041473E+001	2.8968868E-001	1.279220436261966E+000
2.731219931003579E+001	2.8998914E-001	1.321856271610596E+000
2.733719930940424E+001	2.9047340E-001	1.456128245758593E+000
2.736219930877269E+001	2.9099342E-001	1.372128727734090E+000
2.738719930814113E+001	2.9148725E-001	1.358128815410890E+000
2.741219930750958E+001	2.9201919E-001	1.311038092051163E+000
2.742719930713065E+001	2.9237947E-001	1.289402200579641E+000
2.743219930700434E+001	2.9236040E-001	1.487946467995641E+000
2.744719930662541E+001	2.9277775E-001	1.391855864685491E+000
2.747219930599385E+001	2.9328588E-001	1.471400872506203E+000
2.749719930536230E+001	2.9374149E-001	1.417310282860420E+000
2.751469930492021E+001	2.9404926E-001	1.518491588979945E+000
2.752219930473075E+001	2.9438329E-001	1.411583272907883E+000
2.753719930435182E+001	2.9455730E-001	1.368946927075736E+000
2.756219930372026E+001	2.9501295E-001	1.496855218090349E+000
2.758719930308871E+001	2.9545665E-001	1.567491228245196E+000
2.761219930245716E+001	2.9599816E-001	1.605672735471744E+000
2.763719930182560E+001	2.9654682E-001	1.521673364154996E+000
2.766219930119405E+001	2.9703826E-001	1.645127139836546E+000
2.767719930081512E+001	2.9718861E-001	1.370856343507764E+000
2.768219930068881E+001	2.9734129E-001	1.467583003044126E+000
2.769719930030988E+001	2.9766324E-001	1.625399907603857E+000
2.772219929967832E+001	2.9816422E-001	1.608854575045406E+000
2.774719929904677E+001	2.9872715E-001	1.711308533219857E+000
2.777219929841522E+001	2.9921141E-001	1.659763356745243E+000
2.779719929778366E+001	2.9972428E-001	1.795307954698799E+000
2.782219929715211E+001	3.0026579E-001	1.626672684636432E+000
2.784719929652056E+001	3.0072141E-001	1.780671686828136E+000
2.787219929588900E+001	3.0113411E-001	1.816307941004631E+000
2.789719929525745E+001	3.0162311E-001	1.662308820337054E+000
2.792219929462590E+001	3.0220520E-001	1.833489642739302E+000
2.794719929399434E+001	3.0271330E-001	1.843035137653345E+000
2.797219929336279E+001	3.0323333E-001	1.858944144994020E+000
2.799719929273124E+001	3.0373666E-001	1.901580083444719E+000
2.802219929209969E+001	3.0429488E-001	1.839216934465801E+000
2.804719929146813E+001	3.0471468E-001	1.864034919154363E+000
2.807219929083658E+001	3.0523235E-001	1.958852460911736E+000
2.809719929020503E+001	3.0574763E-001	2.002125079259276E+000
2.812219928957347E+001	3.0616984E-001	1.907943779900666E+000
2.814719928894192E+001	3.0673760E-001	1.774308171942828E+000
2.817219928831037E+001	3.0728146E-001	1.926398261338468E+000
2.819719928767881E+001	3.0776095E-001	2.044124670412849E+000
2.822219928704726E+001	3.0825478E-001	2.180305698215959E+000
2.824719928641571E+001	3.0881059E-001	2.060033616796133E+000
2.827219928578415E+001	3.0921847E-001	2.109033502718674E+000
2.829719928515260E+001	3.0971944E-001	2.137669589084116E+000
2.832219928452105E+001	3.1028479E-001	2.153578778579831E+000
2.834719928388949E+001	3.1080008E-001	2.112215225771067E+000
2.837219928325794E+001	3.1118414E-001	2.135124244093888E+000
2.839719928262639E+001	3.1175902E-001	2.073397241979833E+000
2.842219928199484E+001	3.1225285E-001	2.217214542701839E+000
2.844719928136328E+001	3.1274423E-001	2.250941738039256E+000
2.847219928073173E+001	3.1320462E-001	2.249668926522133E+000
2.849719928010018E+001	3.1369838E-001	2.347668500244623E+000
2.852219927946862E+001	3.1426376E-001	2.330486784055822E+000
2.854719927883707E+001	3.1470269E-001	2.258578065416081E+000
2.857219927820552E+001	3.1521556E-001	2.408758875131609E+000
2.859719927757396E+001	3.1574279E-001	2.475576645731923E+000
2.862219927694241E+001	3.1626755E-001	2.361031856021143E+000
2.864719927631086E+001	3.1679717E-001	2.406849771216500E+000
2.867219927567930E+001	3.1731004E-001	2.432304352819916E+000
2.869719927504775E+001	3.1776565E-001	2.362304672077308E+000
2.872219927441620E+001	3.1828570E-001	2.491486020535227E+000
2.874719927378464E+001	3.1880811E-001	2.567848853990434E+000
2.877219927315309E+001	3.1923512E-001	2.489576642736807E+000
2.879719927252154E+001	3.1974083E-001	2.606666794568307E+000
2.882219927188999E+001	3.2025611E-001	2.536030925437807E+000
2.884719927125843E+001	3.2084292E-001	2.658212145566946E+000
2.887219927062688E+001	3.2129854E-001	2.772756837606421E+000
2.889719926999533E+001	3.2177803E-001	2.647393881455052E+000
2.892219926936377E+001	3.2226470E-001	2.664575765579926E+000
