time/s,<Ewe>/V,I/mA
156.501396,1.325259805,47.66216278
156.601396,1.325242281,47.82129669
156.701396,1.325248718,47.37571335
156.801396,1.325278997,47.50302505
156.901396,1.325269818,47.4393692
157.001396,1.325257063,47.85313034
157.101396,1.325264096,48.01226425
157.201396,1.325276852,47.37571335
157.301396,1.32526207,47.40753937
157.401396,1.325229406,47.63032913
157.501396,1.325198174,47.98044205
157.601396,1.325174212,47.88496017
157.701396,1.325207114,48.13957596
157.801396,1.325262904,48.01226425
157.901396,1.325284958,47.63032913
158.001396,1.325276852,48.01226425
158.101396,1.325266719,47.50302505
158.201396,1.325243711,47.72581482
158.301396,1.325253487,47.91678238
158.401396,1.325243354,47.34388351
158.501396,1.325252175,47.82129669
158.601396,1.325263381,47.66216278
158.701396,1.325251698,47.88496017
158.801396,1.325241923,47.9486084
158.901396,1.325232983,47.9486084
159.001396,1.325244904,47.66216278
159.101396,1.325274825,47.63032913
159.201396,1.325273871,48.26688766
159.301396,1.325279355,47.50302505
159.401396,1.325328946,47.56668091
159.501396,1.325383902,47.69399261
159.601396,1.325412035,47.98044205
159.701396,1.325444937,47.63032913
159.801396,1.3254354,48.17140961
159.901396,1.325406671,47.59850693
160.001396,1.325385213,48.17140961
160.101396,1.325392723,47.91678238
160.201396,1.325391293,47.66216278
160.301396,1.325393081,47.63032913
160.4013959,1.325364709,47.53485107
160.5013959,1.325329304,47.69399261
160.6013959,1.325312138,47.72581482
160.7013959,1.325306416,47.85313034
160.8013959,1.325319052,47.82129669
160.9013959,1.325351119,47.50302505
161.0013959,1.325376153,47.59850693
161.1013959,1.325412035,47.50302505
161.2013959,1.32540834,47.88496017
161.3013959,1.325419545,47.85313034
161.4013959,1.325402975,47.98044205
161.5013959,1.325373292,47.69399261
161.6013959,1.325370193,47.75764847
161.7013959,1.325390339,47.50302505
161.8013959,1.325374722,47.56668091
161.9013959,1.32533896,47.98044205
162.0013959,1.325306773,47.69399261
162.1013959,1.325284958,47.98044205
162.2013959,1.325284839,47.75764847
162.3013959,1.325298548,47.75764847
162.4013959,1.325324774,47.40753937
162.5013959,1.325347185,47.53485107
162.6013959,1.325350642,47.63032913
162.7013959,1.325337052,47.24840164
162.8013959,1.325356841,47.66216278
162.9013959,1.325392246,47.85313034
163.0013959,1.325440764,47.75764847
163.1013959,1.325474977,47.50302505
163.2013959,1.325504065,47.66216278
163.3013959,1.325506091,47.78947449
163.4013959,1.325517654,47.72581482
163.5013959,1.325498462,47.75764847
163.6013959,1.325440884,47.66216278
163.7013959,1.325395346,47.59850693
163.8013959,1.325360775,47.66216278
163.9013959,1.325334787,48.04409409
164.0013959,1.325327158,47.75764847
164.1013959,1.325351357,47.72581482
164.2013959,1.325381875,48.10774994
164.3013958,1.325428963,47.88496017
164.4013958,1.325443506,47.66216278
164.5013958,1.325439215,47.69399261
164.6013958,1.325462341,47.63032913
164.7013958,1.325477004,47.91678238
164.8013958,1.325527668,47.40753937
164.9013958,1.325572729,47.56668091
165.0013958,1.325636864,47.40753937
165.1013958,1.32566309,47.85313034
165.2013958,1.325672507,48.04409409
165.3013958,1.325657845,47.72581482
165.4013958,1.325623751,47.50302505
165.5013958,1.325605154,47.91678238
165.6013958,1.325601697,47.34388351
165.7013958,1.325610876,47.37571335
165.8013958,1.325585604,47.72581482
165.9013958,1.325559139,47.88496017
166.0013958,1.325547338,47.56668091
166.1013958,1.325534821,47.47119522
166.2013958,1.325511217,47.56668091
166.3013958,1.325498462,47.63032913
166.4013958,1.325510621,47.88496017
166.5013958,1.325526714,47.88496017
166.6013958,1.325523973,47.82129669
166.7013958,1.325514793,47.37571335
166.8013958,1.325510144,47.69399261
166.9013958,1.32553184,48.01226425
167.0013958,1.3255651,47.88496017
167.1013958,1.325553298,47.69399261
167.2013958,1.325555921,47.40753937
167.3013958,1.325569391,47.88496017
167.4013958,1.325590253,47.91678238
167.5013958,1.325619459,47.98044205
167.6013958,1.325623512,47.9486084
167.7013958,1.325698972,47.59850693
167.8013958,1.325800061,47.3120575
167.9013958,1.325779319,47.82129669
168.0013958,1.325726748,47.91678238
168.1013958,1.325682402,47.63032913
168.2013958,1.325670838,47.56668091
168.3013957,1.325651169,47.56668091
168.4013957,1.32567656,47.82129669
168.5013957,1.325721502,47.59850693
168.6013957,1.325748563,47.82129669
168.7013957,1.325776935,47.69399261
168.8013957,1.325796127,47.66216278
168.9013957,1.325803757,47.53485107
169.0013957,1.325813532,47.69399261
169.1013957,1.325781107,47.53485107
169.2013957,1.325783372,47.85313034
169.3013957,1.325759411,47.85313034
169.4013957,1.325737953,47.91678238
169.5013957,1.325761437,47.82129669
169.6013957,1.325753331,47.66216278
169.7013957,1.325760841,47.47119522
169.8013957,1.325762749,47.72581482
169.9013957,1.325757027,47.40753937
170.0013957,1.325746894,47.59850693
170.1013957,1.325725675,47.69399261
170.2013957,1.325717449,47.63032913
170.3013957,1.325736165,47.59850693
170.4013957,1.325747252,47.66216278
170.5013957,1.325758576,47.91678238
170.6013957,1.325763226,48.07592773
170.7013957,1.325765967,47.98044205
170.8013957,1.325788021,47.91678238
170.9013957,1.325837016,47.85313034
171.0013957,1.325901389,47.78947449
171.1013957,1.325934172,47.56668091
171.2013957,1.325967073,47.78947449
171.3013957,1.325974107,47.72581482
171.4013957,1.325975299,47.53485107
171.5013957,1.325970054,47.72581482
171.6013957,1.325968742,47.78947449
171.7013957,1.325977564,47.63032913
171.8013957,1.32598114,47.34388351
171.9013957,1.325967669,47.53485107
172.0013957,1.325969338,47.66216278
172.1013957,1.325964332,47.82129669
172.2013956,1.325888157,47.78947449
172.3013956,1.325834155,47.53485107
172.4013956,1.32581532,47.69399261
172.5013956,1.32580018,47.91678238
172.6013956,1.325822711,48.01226425
172.7013956,1.325812697,47.59850693
172.8013956,1.325823903,47.69399261
172.9013956,1.325855732,47.82129669
173.0013956,1.325881839,47.91678238
173.1013956,1.325923204,47.82129669
173.2013956,1.325922132,47.72581482
173.3013956,1.32591939,47.85313034
173.4013956,1.325898767,47.63032913
173.5013956,1.325873733,47.53485107
173.6013956,1.325878978,47.88496017
173.7013956,1.325881243,47.75764847
173.8013956,1.325855255,47.72581482
173.9013956,1.325843811,47.66216278
174.0013956,1.325822234,47.59850693
174.1013956,1.325824738,47.72581482
174.2013956,1.32582128,47.63032913
174.3013956,1.325835228,47.72581482
174.4013956,1.325872898,47.4393692
174.5013956,1.325903058,47.66216278
174.6013956,1.325926185,47.53485107
174.7013956,1.325916886,47.69399261
174.8013956,1.325914621,47.50302505
174.9013956,1.32591939,47.59850693
175.0013956,1.325924397,47.78947449
175.1013956,1.325942159,47.66216278
175.2013956,1.325938463,47.47119522
175.3013956,1.325955749,48.10774994
175.4013956,1.325984359,47.82129669
175.5013956,1.326013803,47.59850693
175.6013956,1.326001048,47.85313034
175.7013956,1.326018572,47.3120575
175.8013956,1.326032877,47.56668091
175.9013956,1.326024294,47.47119522
176.0013956,1.326000333,47.63032913
176.1013956,1.325967193,47.69399261
176.2013955,1.32594192,47.78947449
176.3013955,1.325931191,47.53485107
176.4013955,1.325922608,47.9486084
176.5013955,1.325909257,47.91678238
176.6013955,1.325898647,47.72581482
176.7013955,1.32589376,47.56668091
176.8013955,1.325891137,47.53485107
176.9013955,1.325893402,47.72581482
177.0013955,1.32589817,47.66216278
177.1013955,1.325901985,47.47119522
177.2013955,1.325898886,47.85313034
177.3013955,1.32589221,47.21657181
177.4013955,1.325897336,47.91678238
177.5013955,1.325916886,47.66216278
177.6013955,1.325904965,47.88496017
177.7013955,1.325883865,47.78947449
177.8013955,1.325871468,48.04409409
177.9013955,1.325879455,47.69399261
178.0013955,1.32590723,47.69399261
178.1013955,1.32593286,47.59850693
178.2013955,1.325936794,47.82129669
178.3013955,1.325940013,47.78947449
178.4013955,1.325918794,47.59850693
178.5013955,1.325919032,47.82129669
178.6013955,1.325930238,47.56668091
178.7013955,1.325971127,47.72581482
178.8013955,1.326023221,47.47119522
178.9013955,1.326046348,47.75764847
179.0013955,1.326075315,47.59850693
179.1013955,1.326071978,47.59850693
179.2013955,1.326075315,47.47119522
179.3013955,1.32601738,47.69399261
179.4013955,1.325955272,47.59850693
179.5013955,1.325931072,47.47119522
179.6013955,1.325922132,47.88496017
179.7013955,1.325916529,47.34388351
179.8013955,1.325881481,47.75764847
179.9013955,1.325833559,47.56668091
180.0013955,1.325798392,47.75764847
180.1013955,1.3257792,48.04409409
180.2013954,1.325776219,47.66216278
180.3013954,1.325787067,47.63032913
180.4013954,1.325803876,47.47119522
180.5013954,1.325831771,47.98044205
180.6013954,1.325837612,47.63032913
180.7013954,1.325884819,47.85313034
180.8013954,1.32592237,47.78947449
180.9013954,1.325943947,47.40753937
181.0013954,1.325930953,47.85313034
181.1013954,1.325925112,47.88496017
181.2013954,1.325936437,47.66216278
181.3013954,1.325948834,47.66216278
181.4013954,1.32596159,47.66216278
181.5013954,1.32598877,47.63032913
181.6013954,1.3260113,47.72581482
181.7013954,1.326029658,47.85313034
181.8013954,1.32604301,47.78947449
181.9013954,1.326031089,47.91678238
182.0013954,1.326018214,47.69399261
182.1013954,1.326003551,47.4393692
182.2013954,1.325976491,47.63032913
182.3013954,1.325964332,48.07592773
182.4013954,1.325950384,47.91678238
182.5013954,1.325928807,47.9486084
182.6013954,1.325910687,47.66216278
182.7013954,1.325912118,47.75764847
182.8013954,1.325915694,47.69399261
182.9013954,1.325932503,48.01226425
183.0013954,1.325929284,47.47119522
183.1013954,1.32591629,47.69399261
183.2013954,1.325911999,47.98044205
183.3013954,1.32593894,47.75764847
183.4013954,1.325969934,47.50302505
183.5013954,1.326014519,48.10774994
183.6013954,1.326021194,47.82129669
183.7013954,1.326003313,47.47119522
183.8013954,1.325995445,47.75764847
183.9013954,1.325984478,47.75764847
184.0013954,1.326006532,47.59850693
184.1013953,1.326048851,47.53485107
184.2013953,1.32607913,47.50302505
184.3013953,1.326094508,47.28022766
184.4013953,1.326046228,48.10774994
184.5013953,1.326016903,47.9486084
184.6013953,1.326012015,47.53485107
184.7013953,1.326028347,47.40753937
184.8013953,1.32605505,47.4393692
184.9013953,1.326085687,47.69399261
185.0013953,1.32608211,47.63032913
185.1013953,1.326068759,47.85313034
185.2013953,1.325939655,47.56668091
185.3013953,1.325778723,47.50302505
185.4013953,1.325678945,47.78947449
185.5013953,1.325589895,47.72581482
185.6013953,1.325539947,47.72581482
185.7013953,1.325520754,47.78947449
185.8013953,1.32549572,47.50302505
185.9013953,1.325522065,47.69399261
186.0013953,1.325544953,47.75764847
186.1013953,1.325574756,47.66216278
186.2013953,1.325593591,48.04409409
186.3013953,1.325591207,47.50302505
186.4013953,1.325591207,47.69399261
186.5013953,1.325564742,47.9486084
186.6013953,1.32555306,47.50302505
186.7013953,1.325563431,47.53485107
186.8013953,1.325594902,48.04409409
186.9013953,1.325627685,47.85313034
187.0013953,1.325654507,47.50302505
187.1013953,1.325657725,47.59850693
187.2013953,1.325657606,47.69399261
187.3013953,1.325639009,47.75764847
187.4013953,1.325622082,47.53485107
187.5013953,1.32563746,47.85313034
187.6013953,1.325636864,47.78947449
187.7013953,1.32562685,47.9486084
187.8013953,1.3256284,47.85313034
187.9013953,1.325640917,47.88496017
188.0013953,1.325658321,48.01226425
188.1013952,1.325655699,47.66216278
188.2013952,1.325675488,47.72581482
188.3013952,1.325727224,47.66216278
188.4013952,1.325752378,47.75764847
188.5013952,1.325753927,47.50302505
188.6013952,1.325727463,47.66216278
188.7013952,1.325698018,47.69399261
188.8013952,1.325677037,48.17140961
188.9013952,1.325650096,47.69399261
189.0013952,1.325653791,47.63032913
189.1013952,1.325696707,47.69399261
189.2013952,1.325727463,47.72581482
189.3013952,1.325768113,47.37571335
189.4013952,1.325792432,47.72581482
189.5013952,1.325786352,47.82129669
189.6013952,1.325751305,47.75764847
189.7013952,1.325701475,47.9486084
189.8013952,1.325663924,47.40753937
189.9013952,1.325673819,47.4393692
190.0013952,1.325701118,47.4393692
190.1013952,1.32571435,47.53485107
190.2013952,1.325706005,47.9486084
190.3013952,1.325694084,47.66216278
190.4013952,1.325709343,47.82129669
190.5013952,1.325699925,47.63032913
190.6013952,1.325705886,47.69399261
190.7013952,1.325717449,47.66216278
190.8013952,1.325746536,47.50302505
190.9013952,1.325763345,47.72581482
191.0013952,1.325779438,47.53485107
191.1013952,1.325806141,47.88496017
191.2013952,1.325842619,48.04409409
191.3013952,1.325879931,47.72581482
191.4013952,1.325901151,47.72581482
191.5013952,1.325897098,47.66216278
191.6013952,1.325890541,47.50302505
191.7013952,1.325901389,47.53485107
191.8013952,1.32591033,47.53485107
191.9013952,1.325883389,47.91678238
192.0013951,1.325864077,47.3120575
192.1013951,1.325839162,47.50302505
192.2013951,1.325819373,47.40753937
192.3013951,1.325801611,47.37571335
192.4013951,1.325778842,47.75764847
192.5013951,1.325819016,47.82129669
192.6013951,1.325866938,47.56668091
192.7013951,1.32591784,47.69399261
192.8013951,1.325955629,47.69399261
192.9013951,1.325959325,47.91678238
193.0013951,1.325923204,47.88496017
193.1013951,1.325901151,47.85313034
193.2013951,1.325878263,47.56668091
193.3013951,1.325880051,47.82129669
193.4013951,1.325901747,47.50302505
193.5013951,1.325896025,48.01226425
193.6013951,1.325911403,47.98044205
193.7013951,1.325916886,47.75764847
193.8013951,1.325912595,47.72581482
193.9013951,1.325893998,47.66216278
194.0013951,1.325891256,47.66216278
194.1013951,1.325890899,47.82129669
194.2013951,1.325926781,47.72581482
194.3013951,1.325967908,47.63032913
194.4013951,1.325977921,47.85313034
194.5013951,1.325981855,48.07592773
194.6013951,1.32597208,47.59850693
194.7013951,1.325961828,47.50302505
194.8013951,1.325985432,47.4393692
194.9013951,1.325993896,47.66216278
195.0013951,1.326036215,47.47119522
195.1013951,1.326051474,47.37571335
195.2013951,1.326054811,47.69399261
195.3013951,1.326038361,47.75764847
195.4013951,1.326031446,47.63032913
195.5013951,1.326027513,47.78947449
195.6013951,1.326027274,47.66216278
195.7013951,1.326060295,47.91678238
195.8013951,1.326082945,47.75764847
195.9013951,1.326097488,47.4393692
196.001395,1.326093793,47.69399261
196.101395,1.32609117,47.66216278
196.201395,1.326091766,47.66216278
196.301395,1.326074958,47.85313034
196.401395,1.326083779,47.63032913
196.501395,1.326073408,48.07592773
196.601395,1.326054811,47.75764847
196.701395,1.326031685,47.88496017
196.801395,1.325991273,47.82129669
196.901395,1.32596612,47.56668091
197.001395,1.325929403,47.88496017
197.101395,1.325904369,47.34388351
197.201395,1.325940967,47.78947449
197.301395,1.325949192,47.53485107
197.401395,1.325948834,48.01226425
197.501395,1.325969577,47.82129669
197.601395,1.325971603,47.53485107
197.701395,1.325957775,47.69399261
197.801395,1.325926542,47.69399261
197.901395,1.325928807,47.53485107
198.001395,1.325948358,47.34388351
198.101395,1.325980783,47.75764847
198.201395,1.326026559,47.72581482
198.301395,1.326013684,48.10774994
198.401395,1.325986743,47.59850693
198.501395,1.325968027,47.47119522
198.601395,1.325950742,47.98044205
198.701395,1.325928807,47.82129669
198.801395,1.325931787,47.82129669
198.901395,1.325951457,47.88496017
199.001395,1.325972676,47.69399261
199.101395,1.325948358,47.4393692
199.201395,1.325922251,47.59850693
199.301395,1.325904489,47.63032913
199.401395,1.325923681,47.66216278
199.501395,1.325958371,47.85313034
199.601395,1.325973868,47.21657181
199.701395,1.325986624,47.37571335
199.801395,1.326003075,47.75764847
199.901395,1.32600224,47.69399261
200.0013949,1.325965047,48.07592773
200.1013949,1.325954556,47.88496017
200.2013949,1.325965166,47.69399261
200.3013949,1.325993657,48.01226425
200.4013949,1.326021075,47.91678238
200.5013949,1.326070905,47.69399261
200.6013949,1.326119304,47.50302505
200.7013949,1.326106191,47.88496017
200.8013949,1.326096773,47.53485107
200.9013949,1.32609129,47.9486084
201.0013949,1.326079607,47.91678238
201.1013949,1.326082826,47.63032913
201.2013949,1.326094985,47.63032913
201.3013949,1.326127648,47.69399261
201.4013949,1.326147318,47.69399261
201.5013949,1.326159954,47.50302505
201.6013949,1.326129675,47.37571335
201.7013949,1.326139808,47.37571335
201.8013949,1.32615006,47.53485107
201.9013949,1.326162338,47.63032913
202.0013949,1.326140285,47.75764847
202.1013949,1.326139808,48.04409409
202.2013949,1.326155543,47.9486084
202.3013949,1.326121807,47.9486084
202.4013949,1.326095581,47.50302505
202.5013949,1.326075196,47.53485107
202.6013949,1.326061606,47.66216278
